Wed May 25 18:15:15 2022    qatm_pytorch.stats

         391679 function calls (384663 primitive calls) in 32.997 seconds

   Ordered by: cumulative time, internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        4    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\axes\_base.py:955(_set_artist_props)
        3    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\numpy\core\_ufunc_config.py:429(__enter__)
       76    0.000    0.000    0.000    0.000 {method 'ravel' of 'numpy.ndarray' objects}
       16    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\markers.py:243(__bool__)
      137    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\figure.py:435(_get_dpi)
       12    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\numpy\core\getlimits.py:382(__new__)
      236    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\artist.py:880(get_agg_filter)
      184    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\cbook\__init__.py:1756(<listcomp>)
        6    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\patches.py:400(set_linestyle)
        1    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\urllib\parse.py:417(urlsplit)
       41    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\torch\nn\modules\module.py:782(remove_from)
      142    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\font_manager.py:912(set_file)
        2    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\numpy\core\fromnumeric.py:2458(cumsum)
      193    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\font_manager.py:803(get_file)
      152    0.000    0.000    0.000    0.000 {built-in method torch._C._set_grad_enabled}
        2    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\torch\serialization.py:45(_is_zipfile)
      118    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\torch\_jit_internal.py:750(is_scripting)
        1    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\signal.py:51(getsignal)
        1    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\cm.py:396(set_cmap)
        4    0.000    0.000    0.000    0.000 {built-in method _pickle.load}
        8    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\numpy\core\fromnumeric.py:1829(nonzero)
       12    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\pathlib.py:700(_format_parsed_parts)
        6    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\spines.py:149(get_patch_transform)
        3    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\axis.py:1881(_get_ticks_position)
        1    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\figure.py:2067(sca)
        1    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\cm.py:177(get_cmap)
        1    0.000    0.000    0.000    0.000 {method 'rfind' of 'bytes' objects}
       32    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\lines.py:503(get_fillstyle)
        1    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\backend_bases.py:1905(leave_notify_event)
        4    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\ntpath.py:77(join)
        1    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\tarfile.py:2297(next)
        1    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\gridspec.py:480(get_subplot_params)
        2    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\numpy\core\_methods.py:60(_all)
        1    0.000    0.000    0.000    0.000 {built-in method setCentralWidget}
       80    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\markers.py:249(get_fillstyle)
        1    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\transforms.py:849(update_from_path)
      110    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\cycler.py:227(<genexpr>)
       62    0.000    0.000    0.000    0.000 {method 'index' of 'list' objects}
       72    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\figure.py:438(_set_dpi)
      152    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\numpy\core\fromnumeric.py:2263(_any_dispatcher)
        1    0.000    0.000    0.000    0.000 {built-in method activateWindow}
        1    0.000    0.000    0.000    0.000 {built-in method rect}
        2    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\figure.py:752(set_canvas)
        8    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\axis.py:854(_translate_tick_kw)
       38    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\torch\serialization.py:173(default_restore_location)
      184    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\cbook\__init__.py:1761(<listcomp>)
      125    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\text.py:852(get_text)
       82    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\axes\_base.py:638(<genexpr>)
        2    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\transforms.py:1629(__init__)
       16    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\lines.py:913(get_markeredgecolor)
        5    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\copyreg.py:99(_slotnames)
        2    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\axes\_base.py:4036(get_children)
        3    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\enum.py:631(__new__)
       16    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\numpy\core\_methods.py:101(_clip_dep_is_byte_swapped)
      161    0.000    0.000    0.000    0.000 {method 'copy' of 'list' objects}
        1    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\figure.py:628(get_children)
        2    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\numpy\ma\core.py:294(minimum_fill_value)
        8    0.000    0.000    0.000    0.000 {built-in method palette}
        2    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\pyplot.py:303(_warn_if_gui_out_of_main_thread)
        2    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\numpy\ma\core.py:345(maximum_fill_value)
       76    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\torch\serialization.py:790(_maybe_decode_ascii)
      101    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\cbook\__init__.py:807(<listcomp>)
        1    0.000    0.000    0.000    0.000 {built-in method update}
       34    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\text.py:24(_wrap_text)
        8    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\ticker.py:2089(ge)
        4    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\numpy\ma\core.py:200(_recursive_fill_value)
        4    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\os.py:766(getenv)
        1    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\image.py:302(changed)
        8    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\torch\_VF.py:25(__getattr__)
       32    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\axis.py:573(locator)
        1    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\cbook\__init__.py:1674(sanitize_sequence)
        4    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\axis.py:1093(<listcomp>)
        6    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\artist.py:711(set_clip_box)
       68    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\text.py:1218(get_usetex)
       16    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\scale.py:98(__init__)
       16    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\numpy\core\shape_base.py:218(_vhstack_dispatcher)
        1    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\figure.py:106(add)
        1    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\copy.py:66(copy)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:147(__enter__)
       16    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\ticker.py:2072(closeto)
       82    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\axes\_base.py:640(<genexpr>)
        1    0.000    0.000    0.000    0.000 <__array_function__ internals>:2(unravel_index)
        1    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\seaborn\palettes.py:293(<listcomp>)
        2    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\weakref.py:51(_cb)
        1    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\cm.py:466(changed)
        1    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\tarfile.py:1099(fromtarfile)
        6    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\os.py:670(__getitem__)
        4    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\_collections_abc.py:657(get)
        1    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\axes\_base.py:2815(set_axisbelow)
        1    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\figure.py:1086(_process_projection_requirements)
       21    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\cbook\__init__.py:158(__init__)
        9    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\axis.py:1897(<genexpr>)
        1    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\figure.py:2163(add_axobserver)
        6    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\patches.py:472(set_joinstyle)
        1    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\axis.py:2385(_update_offset_text_position)
        2    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\figure.py:892(get_size_inches)
        2    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\torch\nn\modules\container.py:69(_get_item_by_idx)
        6    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\patches.py:269(get_patch_transform)
        1    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\ntpath.py:524(abspath)
        4    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\numpy\ma\core.py:282(_scalar_fill_value)
       82    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\markers.py:350(_set_nothing)
       22    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\backend_bases.py:884(set_antialiased)
        8    0.000    0.000    0.000    0.000 {built-in method backgroundRole}
        3    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\text.py:1057(set_fontweight)
        1    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\backend_bases.py:142(__init__)
        2    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\ntpath.py:180(split)
       32    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\axis.py:586(formatter)
        8    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\colors.py:266(<genexpr>)
       22    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\axis.py:214(get_tick_padding)
        3    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\numpy\core\_ufunc_config.py:434(__exit__)
        1    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\gridspec.py:370(__init__)
        1    0.000    0.000    0.000    0.000 <__array_function__ internals>:2(squeeze)
        1    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\tarfile.py:1036(frombuf)
       34    0.000    0.000    0.000    0.000 {method 'get_width_height' of 'matplotlib.ft2font.FT2Font' objects}
        1    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\pyplot.py:3100(sci)
        2    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\torch\nn\modules\module.py:673(register_forward_hook)
       16    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\transforms.py:2721(get_affine)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:157(_get_module_lock)
        1    0.000    0.000    0.000    0.000 {built-in method matplotlib._path.update_path_extents}
       18    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\torch\nn\modules\module.py:1113(<lambda>)
        2    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\cbook\__init__.py:186(_remove_proxy)
        8    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\ticker.py:2061(__init__)
        1    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\figure.py:1784(clf)
        1    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\axes\_base.py:1284(set_aspect)
       64    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\markers.py:274(get_marker)
        2    0.000    0.000    0.000    0.000 {method 'cumsum' of 'numpy.ndarray' objects}
       64    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\ticker.py:227(set_axis)
       51    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\text.py:550(set_wrap)
       32    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\backends\backend_agg.py:281(points_to_pixels)
        4    0.000    0.000    0.000    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\numpy\ma\core.py:215(_get_dtype_of)
